Rk,Player,Age,Team,Pos,G,GS,Pass Coverage Int,Pass Coverage Tgt,Pass Coverage Cmp,Pass Coverage Cmp%,Pass Coverage Yds,Pass Coverage Yds/Cmp,Pass Coverage Yds/Tgt,Pass Coverage TD,Pass Coverage Rat,Pass Coverage DADOT,Pass Coverage Air,Pass Coverage YAC,Pass Rush Bltz,Pass Rush Hrry,Pass Rush QBKD,Pass Rush Bats,Pass Rush Sk,Pass Rush Prss,Tackles Comb,Tackles MTkl,Tackles MTkl%,Awards
552.0,Tre Flowers,28.0,ATL,CB,17.0,3.0,0.0,14.0,9.0,64.3,132.0,14.7,9.4,2.0,134.5,12.5,70.0,62.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,4.5,
553.0,Mike Hughes,26.0,ATL,CB,15.0,4.0,0.0,19.0,10.0,52.6,104.0,10.4,5.5,1.0,86.3,10.2,65.0,39.0,4.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,8.7,
554.0,Theo Jackson,25.0,MIN,S,15.0,0.0,1.0,15.0,13.0,86.7,208.0,16.0,13.9,1.0,113.2,8.5,106.0,102.0,2.0,0.0,1.0,0.0,0.0,1.0,21.0,1.0,4.5,
555.0,Cameron Lewis,26.0,BUF,CB,17.0,0.0,0.0,15.0,10.0,66.7,107.0,10.7,7.1,0.0,87.4,7.7,75.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,4.5,
556.0,Kaevon Merriweather,24.0,TAM,S,16.0,2.0,0.0,7.0,4.0,57.1,42.0,10.5,6.0,0.0,74.7,16.4,36.0,6.0,2.0,1.0,0.0,0.0,0.0,1.0,21.0,1.0,4.5,
557.0,Otito Ogbonnia,23.0,LAC,DT,8.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,21.0,0.0,0.0,
558.0,Otis Reese,25.0,TEN,LB,7.0,3.0,0.0,7.0,6.0,85.7,29.0,4.8,4.1,0.0,83.9,4.4,16.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,8.7,
559.0,Kelee Ringo,21.0,PHI,CB,17.0,4.0,1.0,11.0,7.0,63.6,102.0,14.6,9.3,1.0,86.2,17.1,76.0,26.0,1.0,0.0,0.0,0.0,1.0,1.0,21.0,0.0,0.0,
560.0,Malcolm Rodriguez,24.0,DET,LB,17.0,3.0,0.0,11.0,8.0,72.7,95.0,11.9,8.6,0.0,98.7,4.5,41.0,54.0,15.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,8.7,
561.0,Teair Tart,26.0,TEN,LDT,11.0,9.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,3.0,0.0,1.0,5.0,21.0,1.0,4.5,
562.0,Tershawn Wharton,25.0,KAN,DT,17.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,-3.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,6.0,21.0,0.0,0.0,
563.0,Essang Bassey,25.0,2TM,DB,15.0,2.0,0.0,21.0,14.0,66.7,169.0,12.1,8.0,1.0,107.0,6.0,56.0,113.0,4.0,0.0,0.0,0.0,0.0,0.0,21.0,6.0,22.2,
563.0,Essang Bassey,25.0,DEN,DB,4.0,1.0,0.0,7.0,6.0,85.7,39.0,6.5,5.6,0.0,89.9,-0.6,-9.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,33.3,
563.0,Essang Bassey,25.0,LAC,CB,11.0,1.0,0.0,14.0,8.0,57.1,130.0,16.3,9.3,1.0,112.2,9.4,65.0,65.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,13.3,
564.0,Joey Bosa,28.0,LAC,OLB,9.0,5.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,3.0,6.0,2.0,0.0,6.5,15.0,20.0,1.0,4.8,
565.0,Karl Brooks,23.0,GNB,DL,17.0,0.0,0.0,1.0,1.0,100.0,-3.0,-3.0,-3.0,0.0,79.2,-4.0,-4.0,1.0,0.0,4.0,1.0,4.0,4.0,9.0,20.0,1.0,4.8,
566.0,Gervon Dexter,22.0,CHI,DL,17.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,0.0,0.0,0.0,0.0,4.0,9.0,0.0,2.5,17.0,20.0,2.0,9.1,
567.0,A.J. Epenesa,25.0,BUF,DE,15.0,1.0,2.0,3.0,2.0,66.7,25.0,12.5,8.3,0.0,52.8,6.3,17.0,8.0,1.0,4.0,3.0,7.0,6.5,14.0,20.0,4.0,16.7,
568.0,Markus Golden,32.0,PIT,LB,16.0,0.0,0.0,2.0,1.0,50.0,14.0,14.0,7.0,0.0,72.9,-3.5,-7.0,21.0,14.0,0.0,5.0,1.0,4.0,9.0,20.0,0.0,0.0,
569.0,Tyler Hall,25.0,LVR,CB,11.0,3.0,0.0,15.0,13.0,86.7,98.0,7.5,6.5,0.0,93.9,3.7,17.0,81.0,6.0,1.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,
570.0,Malik Harrison,25.0,BAL,LB,14.0,8.0,0.0,5.0,5.0,100.0,30.0,6.0,6.0,0.0,91.7,0.6,3.0,27.0,7.0,1.0,1.0,0.0,0.0,2.0,20.0,2.0,9.1,
571.0,Ronnie Harrison,26.0,IND,LB,7.0,3.0,2.0,5.0,2.0,40.0,15.0,7.5,3.0,0.0,8.3,10.4,2.0,13.0,3.0,0.0,0.0,0.0,1.0,1.0,20.0,4.0,16.7,
572.0,Myles Murphy,21.0,CIN,DE,17.0,0.0,0.0,3.0,3.0,100.0,54.0,18.0,18.0,0.0,118.7,2.0,6.0,48.0,0.0,3.0,0.0,0.0,3.0,6.0,20.0,1.0,4.8,
573.0,Emmanuel Ogbah,30.0,MIA,NT,15.0,1.0,1.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,6.0,2.0,1.0,5.5,15.0,20.0,4.0,16.7,
574.0,Zacch Pickens,23.0,CHI,DL,17.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,1.0,1.0,0.5,3.0,20.0,2.0,9.1,
575.0,Isaiah Pola-Mao,24.0,LVR,S,16.0,0.0,1.0,8.0,6.0,75.0,41.0,6.8,5.1,0.0,46.4,9.6,28.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,3.0,13.0,
576.0,Jalen Reeves-Maybin,28.0,DET,LB,17.0,0.0,0.0,8.0,5.0,62.5,68.0,13.6,8.5,0.0,89.6,5.1,39.0,29.0,14.0,0.0,1.0,1.0,1.0,2.0,20.0,2.0,9.1,"PB,AP-2"
577.0,Zeke Turner,27.0,ARI,LB,16.0,1.0,0.0,2.0,2.0,100.0,17.0,8.5,8.5,0.0,102.1,3.5,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,
578.0,Rashad Weaver,26.0,TEN,OLB,15.0,0.0,0.0,1.0,1.0,100.0,13.0,13.0,13.0,0.0,118.7,0.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,2.0,20.0,2.0,9.1,
579.0,Randy Gregory,31.0,2TM,LB,16.0,3.0,0.0,5.0,4.0,80.0,34.0,8.5,6.8,0.0,95.0,1.2,-3.0,37.0,7.0,3.0,6.0,1.0,3.5,13.0,20.0,1.0,4.8,
579.0,Randy Gregory,31.0,DEN,LB,4.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,9.0,0.0,0.0,
579.0,Randy Gregory,31.0,SFO,LB,12.0,0.0,0.0,5.0,4.0,80.0,34.0,8.5,6.8,0.0,95.0,1.2,-3.0,37.0,4.0,3.0,5.0,0.0,2.5,11.0,11.0,1.0,8.3,
580.0,Troy Andersen,24.0,ATL,LB,2.0,2.0,0.0,9.0,7.0,77.8,49.0,7.0,5.4,0.0,89.4,2.6,13.0,36.0,8.0,0.0,0.0,0.0,0.5,1.0,19.0,4.0,17.4,
581.0,Justin Bethel,33.0,MIA,CB,17.0,1.0,0.0,10.0,9.0,90.0,80.0,8.9,8.0,3.0,139.6,7.8,50.0,30.0,4.0,0.0,0.0,0.0,0.5,1.0,19.0,1.0,5.0,
582.0,Demetrius Flannigan-Fowles,27.0,SFO,LB,16.0,1.0,0.0,4.0,2.0,50.0,38.0,19.0,9.5,0.0,83.3,7.3,18.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,5.0,
583.0,William Gholston,32.0,TAM,DL,16.0,1.0,1.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,1.0,5.0,
584.0,Matt Henningsen,24.0,DEN,DE,17.0,0.0,0.0,3.0,3.0,100.0,32.0,10.7,10.7,1.0,150.7,-2.0,-6.0,38.0,0.0,0.0,1.0,2.0,0.0,1.0,19.0,3.0,13.6,
585.0,K.J. Henry,24.0,WAS,DE,10.0,3.0,0.0,1.0,1.0,100.0,6.0,6.0,6.0,0.0,91.7,-4.0,-4.0,10.0,2.0,0.0,0.0,2.0,1.5,2.0,19.0,1.0,5.0,
586.0,Tanoh Kpassagnon,29.0,NOR,DE,17.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,4.0,5.0,1.0,3.5,13.0,19.0,1.0,5.0,
587.0,LaBryan Ray,26.0,CAR,DT,17.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,5.0,
588.0,Eli Ricks,22.0,PHI,CB,16.0,0.0,0.0,32.0,17.0,53.1,218.0,12.8,6.8,1.0,85.2,11.3,134.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,17.4,
589.0,Andre Smith,26.0,ATL,LB,11.0,1.0,0.0,5.0,3.0,60.0,21.0,7.0,4.2,0.0,69.6,5.2,13.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,
590.0,Greg Stroman,27.0,CHI,DB,7.0,1.0,1.0,16.0,14.0,87.5,129.0,9.2,8.1,0.0,74.2,5.4,72.0,57.0,11.0,0.0,0.0,0.0,1.0,1.0,19.0,0.0,0.0,
591.0,Josh Tupou,29.0,CIN,DT,14.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,1.0,5.0,
592.0,David Long,25.0,2TM,CB,11.0,2.0,0.0,23.0,17.0,73.9,107.0,6.3,4.7,1.0,97.6,8.1,76.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,5.0,
592.0,David Long,25.0,LVR,DB,8.0,1.0,0.0,16.0,11.0,68.8,77.0,7.0,4.8,1.0,100.3,8.4,51.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,
592.0,David Long,25.0,CAR,CB,3.0,1.0,0.0,7.0,6.0,85.7,30.0,5.0,4.3,0.0,84.5,7.3,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,12.5,
593.0,Grayland Arnold,26.0,HOU,S,8.0,0.0,0.0,10.0,9.0,90.0,62.0,6.9,6.2,0.0,92.5,4.3,26.0,36.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,10.0,
594.0,Coby Bryant,24.0,SEA,CB,9.0,2.0,0.0,14.0,13.0,92.9,112.0,8.6,8.0,0.0,100.0,5.4,60.0,52.0,7.0,1.0,1.0,0.0,0.0,2.0,18.0,4.0,18.2,
595.0,Will Harris,28.0,DET,CB,17.0,2.0,1.0,19.0,15.0,78.9,236.0,15.7,12.4,0.0,96.5,11.6,162.0,74.0,6.0,1.0,0.0,0.0,0.0,1.0,18.0,3.0,14.3,
596.0,Darnay Holmes,25.0,NYG,CB,16.0,0.0,2.0,16.0,12.0,75.0,152.0,12.7,9.5,0.0,64.6,8.8,82.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,5.3,
597.0,Marte Mapu,24.0,NWE,LB,17.0,1.0,1.0,15.0,10.0,66.7,105.0,10.5,7.0,1.0,81.2,7.7,46.0,59.0,5.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,
598.0,Cameron Mitchell,22.0,CLE,CB,13.0,3.0,0.0,26.0,18.0,69.2,173.0,9.6,6.7,1.0,100.3,5.6,94.0,79.0,8.0,0.0,0.0,0.0,1.0,1.0,18.0,6.0,25.0,
599.0,Nolan Smith,22.0,PHI,LB,17.0,0.0,0.0,1.0,1.0,100.0,46.0,46.0,46.0,0.0,118.7,32.0,32.0,14.0,10.0,1.0,2.0,0.0,1.0,4.0,18.0,2.0,10.0,
600.0,Broderick Washington Jr.,27.0,BAL,DT,16.0,5.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,2.0,3.0,0.0,2.0,7.0,18.0,2.0,10.0,
601.0,Joshua Williams,24.0,KAN,CB,16.0,2.0,0.0,29.0,13.0,44.8,141.0,10.8,4.9,2.0,82.7,12.3,98.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,5.3,
602.0,Cameron Young,23.0,SEA,DT,16.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,18.0,3.0,14.3,
603.0,Kentavius Street,27.0,2TM,DL,13.0,6.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,18.0,1.0,5.3,
603.0,Kentavius Street,27.0,PHI,DT,8.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,20.0,
603.0,Kentavius Street,27.0,ATL,DL,5.0,5.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.0,0.0,0.0,
604.0,Matthew Adams,28.0,CLE,LB,17.0,1.0,0.0,2.0,1.0,50.0,4.0,4.0,2.0,0.0,56.2,2.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,15.0,
605.0,Akeem Davis-Gaither,26.0,CIN,LB,13.0,1.0,0.0,8.0,8.0,100.0,41.0,5.1,5.1,1.0,127.6,2.0,16.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,5.6,
606.0,Troy Dye,27.0,MIN,LB,15.0,2.0,0.0,6.0,5.0,83.3,42.0,8.4,7.0,0.0,95.8,2.7,11.0,31.0,14.0,0.0,1.0,0.0,1.0,2.0,17.0,1.0,5.6,
607.0,C.J. Gardner-Johnson,26.0,DET,DB,3.0,2.0,1.0,8.0,5.0,62.5,81.0,16.2,10.1,0.0,56.8,15.0,67.0,14.0,5.0,2.0,0.0,0.0,0.0,2.0,17.0,2.0,10.5,
608.0,Christian Gonzalez,21.0,NWE,CB,4.0,4.0,1.0,32.0,22.0,68.8,225.0,10.2,7.0,1.0,86.1,9.8,147.0,78.0,3.0,1.0,0.0,0.0,1.0,2.0,17.0,3.0,15.0,
609.0,Da'Shawn Hand,28.0,MIA,DT,16.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,-4.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,5.0,17.0,1.0,5.6,
610.0,Josh Hayes,24.0,TAM,DB,15.0,0.0,0.0,2.0,1.0,50.0,6.0,6.0,3.0,0.0,56.2,8.5,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,
611.0,Myles Jack,28.0,PIT,LB,3.0,1.0,0.0,11.0,8.0,72.7,93.0,11.6,8.5,0.0,97.9,5.4,54.0,39.0,5.0,0.0,1.0,0.0,1.0,2.0,17.0,2.0,10.5,
612.0,Antonio Johnson,22.0,JAX,S,13.0,3.0,2.0,15.0,11.0,73.3,90.0,8.2,6.0,0.0,48.6,7.9,54.0,36.0,7.0,0.0,0.0,0.0,1.0,1.0,17.0,2.0,10.5,
613.0,Danny Johnson,28.0,WAS,CB,13.0,0.0,0.0,22.0,16.0,72.7,217.0,13.6,9.9,3.0,143.4,7.1,68.0,149.0,5.0,1.0,0.0,0.0,0.0,1.0,17.0,4.0,19.0,
614.0,Cam Jones,24.0,KAN,LB,17.0,1.0,0.0,7.0,6.0,85.7,53.0,8.8,7.6,0.0,98.2,2.9,19.0,34.0,7.0,1.0,0.0,0.0,0.0,1.0,17.0,3.0,15.0,
615.0,Adrian Phillips,31.0,NWE,DE,17.0,1.0,0.0,4.0,4.0,100.0,52.0,13.0,13.0,0.0,118.7,8.3,33.0,19.0,7.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,10.5,
616.0,Jon Rhattigan,24.0,SEA,LB,17.0,0.0,0.0,2.0,2.0,100.0,21.0,10.5,10.5,0.0,110.4,4.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,5.6,
617.0,Jammie Robinson,22.0,CAR,S,15.0,2.0,0.0,5.0,4.0,80.0,35.0,8.8,7.0,0.0,95.8,2.0,10.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,10.5,
618.0,Colby Wooden,23.0,GNB,DL,17.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,-1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.5,5.0,17.0,1.0,5.6,
619.0,Justin Hollins,27.0,2TM,LB,11.0,0.0,0.0,2.0,2.0,100.0,18.0,9.0,9.0,0.0,104.2,3.0,6.0,12.0,11.0,2.0,0.0,0.0,1.0,3.0,17.0,2.0,10.5,
619.0,Justin Hollins,27.0,GNB,LB,4.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,
619.0,Justin Hollins,27.0,LAC,OLB,7.0,0.0,0.0,2.0,2.0,100.0,18.0,9.0,9.0,0.0,104.2,3.0,6.0,12.0,5.0,1.0,0.0,0.0,1.0,2.0,8.0,2.0,20.0,
620.0,Neville Gallimore,26.0,DAL,DT,17.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,16.0,1.0,5.9,
621.0,Brandon Graham,35.0,PHI,DE,17.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,-7.0,0.0,0.0,3.0,5.0,2.0,1.0,3.0,11.0,16.0,1.0,5.9,
622.0,Marquis Haynes,30.0,CAR,OLB,7.0,1.0,0.0,1.0,1.0,100.0,20.0,20.0,20.0,0.0,118.7,2.0,2.0,18.0,0.0,0.0,1.0,0.0,1.0,2.0,16.0,1.0,5.9,
623.0,Daiyan Henley,24.0,LAC,LB,15.0,0.0,0.0,7.0,5.0,71.4,20.0,4.0,2.9,0.0,74.1,-0.6,-8.0,28.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,
624.0,DJ Johnson,25.0,CAR,OLB,13.0,3.0,0.0,2.0,1.0,50.0,14.0,14.0,7.0,0.0,72.9,-4.0,0.0,14.0,12.0,1.0,0.0,1.0,0.0,1.0,16.0,3.0,15.8,
625.0,DaQuan Jones,32.0,BUF,DT,7.0,7.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,4.0,2.0,0.0,2.5,9.0,16.0,3.0,15.8,
626.0,Isaiahh Loudermilk,26.0,PIT,DT,16.0,0.0,0.0,1.0,1.0,100.0,11.0,11.0,11.0,0.0,112.5,-4.0,-4.0,15.0,1.0,3.0,1.0,1.0,0.0,4.0,16.0,0.0,0.0,
627.0,Larrell Murchison,26.0,LAR,DT,15.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,
628.0,Uchenna Nwosu,27.0,SEA,LB,6.0,6.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,9.0,2.0,4.0,0.0,2.0,8.0,16.0,2.0,11.1,
629.0,Azeez Ojulari,23.0,NYG,OLB,11.0,7.0,0.0,4.0,4.0,100.0,39.0,9.8,9.8,0.0,107.3,1.5,6.0,33.0,64.0,8.0,5.0,0.0,2.5,16.0,16.0,3.0,15.8,
630.0,Amari Burney,23.0,LVR,LB,7.0,1.0,0.0,4.0,4.0,100.0,34.0,8.5,8.5,0.0,102.1,3.0,12.0,22.0,5.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,11.8,
631.0,Elijah Campbell,28.0,MIA,DB,15.0,1.0,0.0,9.0,5.0,55.6,85.0,17.0,9.4,0.0,87.7,18.9,68.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,6.3,
632.0,Matt Dickerson,28.0,KAN,DT,12.0,0.0,0.0,2.0,2.0,100.0,8.0,4.0,4.0,0.0,83.3,-6.0,-12.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,
633.0,Justin Evans,28.0,PHI,S,4.0,4.0,0.0,14.0,7.0,50.0,91.0,13.0,6.5,2.0,110.4,12.1,61.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,
634.0,Dallis Flowers,26.0,IND,CB,4.0,4.0,0.0,20.0,12.0,60.0,123.0,10.3,6.2,1.0,94.4,10.6,99.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,16.7,
635.0,Morgan Fox,29.0,LAC,DL,17.0,4.0,0.0,2.0,1.0,50.0,12.0,12.0,6.0,0.0,68.7,-4.0,-3.0,15.0,2.0,6.0,4.0,0.0,5.5,16.0,15.0,2.0,11.8,
636.0,Rasheem Green,26.0,CHI,DL,17.0,0.0,0.0,1.0,1.0,100.0,15.0,15.0,15.0,0.0,118.7,3.0,3.0,12.0,1.0,6.0,0.0,0.0,2.0,8.0,15.0,1.0,6.3,
637.0,Eric Johnson,25.0,IND,DT,14.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,15.0,1.0,6.3,
638.0,DeMarvin Leal,23.0,PIT,DE,12.0,4.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,15.0,1.0,6.3,
639.0,Scott Matlock,23.0,LAC,DL,12.0,0.0,0.0,1.0,1.0,100.0,7.0,7.0,7.0,0.0,95.8,-3.0,-3.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,1.0,6.3,
640.0,Chad Muma,24.0,JAX,LB,17.0,2.0,0.0,6.0,5.0,83.3,59.0,11.8,9.8,0.0,107.6,6.0,17.0,42.0,10.0,0.0,0.0,1.0,0.0,0.0,15.0,2.0,11.8,
641.0,Jordan Phillips,31.0,BUF,DT,14.0,9.0,0.0,1.0,1.0,100.0,34.0,34.0,34.0,0.0,118.7,-5.0,-5.0,39.0,0.0,1.0,3.0,4.0,2.5,7.0,15.0,4.0,21.1,
642.0,Nephi Sewell,25.0,NOR,LB,16.0,0.0,0.0,3.0,2.0,66.7,0.0,0.0,0.0,0.0,70.1,1.7,-5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,
643.0,Khyiris Tonga,27.0,MIN,DL,14.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,15.0,1.0,6.3,
644.0,Joshua Uche,25.0,NWE,LB,15.0,2.0,0.0,2.0,2.0,100.0,42.0,21.0,21.0,0.0,118.7,0.5,1.0,41.0,19.0,9.0,3.0,0.0,3.0,15.0,15.0,0.0,0.0,
645.0,Armon Watts,27.0,PIT,DT,15.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,4.0,2.0,0.0,0.5,7.0,15.0,2.0,11.8,
646.0,Felix Anudike-Uzomah,21.0,KAN,DE,17.0,0.0,0.0,1.0,1.0,100.0,10.0,10.0,10.0,0.0,108.3,10.0,10.0,0.0,1.0,2.0,6.0,0.0,0.5,9.0,14.0,1.0,6.7,
647.0,Nick Bellore,34.0,SEA,LB,16.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,PB
648.0,Dicaprio Bootle,26.0,CAR,CB,8.0,2.0,0.0,18.0,13.0,72.2,114.0,8.8,6.3,0.0,88.7,8.8,74.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,17.6,
649.0,Kaiir Elam,22.0,BUF,CB,3.0,2.0,0.0,14.0,10.0,71.4,135.0,13.5,9.6,0.0,101.8,13.9,120.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,6.7,
650.0,Dean Lowry,29.0,MIN,DL,9.0,4.0,0.0,2.0,2.0,100.0,17.0,8.5,8.5,0.0,102.1,-1.5,-3.0,20.0,1.0,1.0,0.0,1.0,0.0,1.0,14.0,1.0,6.7,
651.0,Will McDonald,24.0,NYJ,DL,15.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,2.0,0.0,3.0,7.0,14.0,1.0,6.7,
652.0,Tim Settle,26.0,BUF,DT,17.0,2.0,0.0,1.0,1.0,100.0,-2.0,-2.0,-2.0,0.0,79.2,-7.0,-7.0,5.0,0.0,1.0,1.0,0.0,1.0,3.0,14.0,4.0,22.2,
653.0,Jaylinn Hawkins,26.0,2TM,S,16.0,3.0,0.0,6.0,3.0,50.0,35.0,11.7,5.8,0.0,68.1,11.3,26.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,6.7,
653.0,Jaylinn Hawkins,26.0,ATL,S,6.0,0.0,0.0,2.0,1.0,50.0,14.0,14.0,7.0,0.0,72.9,17.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
653.0,Jaylinn Hawkins,26.0,LAC,S,10.0,3.0,0.0,4.0,2.0,50.0,21.0,10.5,5.3,0.0,65.6,8.5,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,8.3,
654.0,Angelo Blackson,31.0,JAX,DT,11.0,0.0,0.0,1.0,1.0,100.0,11.0,11.0,11.0,0.0,112.5,-5.0,-5.0,16.0,0.0,1.0,0.0,0.0,0.0,1.0,13.0,1.0,7.1,
655.0,K'Lavon Chaisson,24.0,JAX,OLB,17.0,0.0,0.0,2.0,2.0,100.0,18.0,9.0,9.0,0.0,104.2,-2.0,-4.0,22.0,19.0,2.0,6.0,0.0,2.0,10.0,13.0,0.0,0.0,
656.0,D.J. Davidson,24.0,NYG,DL,15.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,3.0,0.5,1.0,13.0,0.0,0.0,
657.0,SirVocea Dennis,23.0,TAM,LB,13.0,0.0,0.0,6.0,4.0,66.7,65.0,16.3,10.8,0.0,102.8,2.8,18.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,7.1,
658.0,Dante Fowler,29.0,DAL,DE,17.0,0.0,0.0,1.0,1.0,100.0,6.0,6.0,6.0,0.0,91.7,5.0,5.0,1.0,1.0,5.0,2.0,2.0,4.0,12.0,13.0,0.0,0.0,
659.0,Charles Harris,28.0,DET,DL,13.0,3.0,0.0,1.0,1.0,100.0,21.0,21.0,21.0,0.0,118.7,10.0,10.0,11.0,4.0,9.0,3.0,0.0,1.5,14.0,13.0,1.0,7.1,
