Rk,Player,Age,Team,Pos,G,GS,Def Interceptions Int,Def Interceptions Yds,Def Interceptions IntTD,Def Interceptions Lng,Def Interceptions PD,Fumbles FF,Fumbles Fmb,Fumbles FR,Fumbles Yds,Fumbles FRTD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Sfty,Awards,Player_URL
1249,Joshua Pryor,24,WAS,DE,7,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
1250,Myjai Sanders,25,HOU,DE,7,0,0,0,0,0,0,0,0,0,0,0,0.0,7,4,3,1,2,0,,
1251,Drake Thomas,23,SEA,LB,7,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,,
1252,Cody Thompson,27,SEA,WR,7,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,
1253,Jonathan Ward,26,TEN,RB,7,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
1254,Markees Watts,24,TAM,OLB,7,0,0,0,0,0,0,0,0,0,0,0,1.0,4,4,0,1,1,0,,
1255,Brayden Willis,24,SFO,TE,7,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
1256,Emanuel Wilson,24,GNB,RB,7,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
1257,Samuel Womack,24,SFO,CB,7,0,0,0,0,0,0,0,0,0,0,0,0.0,7,6,1,0,0,0,,
1258,Jaycee Horn,24,CAR,CB,6,6,0,0,0,0,5,0,0,0,0,0,0.0,27,20,7,1,0,0,,
1259,Daniel Jones,26,NYG,QB,6,6,0,0,0,0,0,0,4,1,-2,0,0.0,0,0,0,0,0,0,,
1260,Uchenna Nwosu,27,SEA,LB,6,6,0,0,0,0,0,2,0,0,0,0,2.0,16,12,4,4,6,0,,
1261,Deshaun Watson,28,CLE,QB,6,6,0,0,0,0,0,0,5,1,0,0,0.0,0,0,0,0,0,0,,
1262,Joshua Ezeudu,24,NYG,OL,6,5,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,,
1263,Conor McDermott,31,NWE,T,6,5,0,0,0,0,0,0,0,1,7,0,0.0,0,0,0,0,0,0,,
1264,Marvin Jones,33,DET,WR,6,4,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
1265,Eric Murray,29,HOU,S,6,4,0,0,0,0,0,1,0,0,0,0,0.0,13,8,5,0,0,0,,
1266,Quinton Bohanna,24,2TM,DT,6,3,0,0,0,0,0,0,0,0,0,0,0.0,10,5,5,2,0,0,,
1266,Quinton Bohanna,24,DET,DT,3,2,0,0,0,0,0,0,0,0,0,0,0.0,6,3,3,2,0,0,,
1266,Quinton Bohanna,24,TEN,DL,3,1,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,,
1267,Tucker Fisk,24,ATL,TE,6,2,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
1268,Mecole Hardman,25,KAN,WR,6,2,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
1269,Janarius Robinson,24,LVR,DE,6,2,0,0,0,0,0,0,0,0,0,0,1.0,8,5,3,1,2,0,,
1270,P.J. Walker,28,CLE,QB,6,2,0,0,0,0,0,0,4,0,-9,0,0.0,0,0,0,0,0,0,,
1271,Sheldon Day,29,MIN,DL,6,1,0,0,0,0,0,0,0,1,5,0,0.0,8,3,5,1,0,0,,
1272,Jalen Nailor,24,MIN,WR,6,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
1273,Trenton Thompson,26,PIT,DB,6,1,1,6,0,6,3,0,0,0,0,0,0.0,22,19,3,0,0,0,,
1274,Israel Abanikanda,21,NYJ,RB,6,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
1275,Deon Bush,30,KAN,DB,6,0,0,0,0,0,0,0,0,0,0,0,0.0,7,5,2,0,0,0,,
1276,Jashaun Corbin,23,NYG,RB,6,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,
1277,Simi Fehoko,26,LAC,WR,6,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
1278,Derrick Gore,29,WAS,RB,6,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
1279,Kerry Hyder,32,2TM,DE,6,0,0,0,0,0,0,0,0,0,0,0,1.0,3,3,0,2,1,0,,
1279,Kerry Hyder,32,SFO,DE,4,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0,1,1,0,,
1279,Kerry Hyder,32,HOU,DE,2,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,1,0,0,,
1280,Carl Lawson,28,NYJ,DE,6,0,0,0,0,0,0,0,0,0,0,0,0.0,5,2,3,0,0,0,,
1281,Bobby Price,25,ARI,CB,6,0,0,0,0,0,0,0,0,1,0,0,0.0,4,3,1,0,0,0,,
1282,Chris Rumph,25,LAC,OLB,6,0,0,0,0,0,0,0,0,1,0,0,0.0,5,4,1,0,0,0,,
1283,Roderic Teamer,26,LVR,S,6,0,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0,0,0,,
1284,Montrell Washington,24,KAN,WR,6,0,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,,
1285,Mike White,28,MIA,QB,6,0,0,0,0,0,0,0,1,0,-7,0,0.0,0,0,0,0,0,0,,
1286,Joejuan Williams,26,2TM,CB,6,0,0,0,0,0,2,0,0,0,0,0,0.0,2,1,1,0,0,0,,
1286,Joejuan Williams,26,CHI,CB,4,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
1286,Joejuan Williams,26,MIN,CB,2,0,0,0,0,0,2,0,0,0,0,0,0.0,1,1,0,0,0,0,,
1287,Al Woods,36,NYJ,DL,6,0,0,0,0,0,0,0,0,0,0,0,1.0,6,4,2,2,2,0,,
1288,Byron Young,23,LVR,DT,6,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,,
1289,Dareke Young,24,SEA,WR,6,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
1290,Joe Flacco,38,CLE,QB,5,5,0,0,0,0,0,0,4,1,-2,0,0.0,0,0,0,0,0,0,AP CPoY-1,
1291,Darrick Forrest,24,WAS,S,5,5,0,0,0,0,0,0,0,0,0,0,0.0,29,18,11,0,0,0,,
1292,Matt Milano,29,BUF,LB,5,5,2,16,0,13,2,1,0,0,0,0,0.0,30,18,12,1,1,0,,
1293,Leighton Vander Esch,26,DAL,LB,5,5,0,0,0,0,0,0,0,1,11,1,0.0,30,17,13,1,0,0,,
1294,Tyson Bagent,23,CHI,QB,5,4,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0,,
1295,Nakobe Dean,23,PHI,LB,5,4,0,0,0,0,0,0,0,0,0,0,0.5,30,22,8,2,1,0,,
1296,Taylor Heinicke,30,ATL,QB,5,4,0,0,0,0,0,0,1,1,-4,0,0.0,0,0,0,0,0,0,,
1297,Easton Stick,28,LAC,QB,5,4,0,0,0,0,0,0,5,0,0,0,0.0,0,0,0,0,0,0,,
1298,Marlon Davidson,25,TEN,DL,5,3,0,0,0,0,0,0,0,0,0,0,1.0,10,6,4,2,1,0,,
1299,Nick Mullens,28,MIN,QB,5,3,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,,
1300,Trevor Siemian,32,NYJ,QB,5,3,0,0,0,0,0,0,5,1,-5,0,0.0,0,0,0,0,0,0,,
1301,Logan Ryan,32,SFO,S,5,2,0,0,0,0,0,0,0,0,0,0,0.0,13,9,4,1,0,0,,
1302,Mitchell Trubisky,29,PIT,QB,5,2,0,0,0,0,0,0,1,1,-6,0,0.0,0,0,0,0,0,0,,
1303,Alex Austin,22,NWE,CB,5,1,1,0,0,0,2,0,0,0,0,0,0.0,9,7,2,0,0,0,,
1304,Matthias Farley,31,CAR,S,5,1,0,0,0,0,0,0,0,0,0,0,0.0,9,8,1,0,0,0,,
1305,Chris Glaser,24,NYJ,OL,5,1,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
1306,Phil Hoskins,26,ARI,DT,5,1,0,0,0,0,0,0,0,0,0,0,0.0,8,2,6,0,0,0,,
1307,Raheem Layne,24,LAC,S,5,1,0,0,0,0,0,0,0,0,0,0,0.0,5,3,2,0,0,0,,
1308,Bo Melton,24,GNB,WR,5,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
1309,Laquon Treadwell,28,BAL,WR,5,1,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
1310,Kenny Yeboah,25,NYJ,TE,5,1,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
1311,Yasir Abdullah,23,JAX,LB,5,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,1,0,,
1312,Keondre Coburn,23,2TM,NT,5,0,0,0,0,0,0,0,0,0,0,0,0.0,8,3,5,1,0,0,,
1312,Keondre Coburn,23,KAN,NT,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,1,0,0,,
1312,Keondre Coburn,23,TEN,DL,4,0,0,0,0,0,0,0,0,0,0,0,0.0,7,2,5,0,0,0,,
1313,JoJo Domann,26,TEN,LB,5,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,,
1314,DeMarquis Gates,27,CHI,LB,5,0,0,0,0,0,0,0,0,1,0,0,0.0,1,1,0,0,0,0,,
1315,C.J. Goodwin,33,DAL,CB,5,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,,
1316,Damar Hamlin,25,BUF,S,5,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,AP CPoY-2,
1317,Jalen Harris,24,WAS,DE,5,0,0,0,0,0,1,0,0,0,0,0,0.0,6,5,1,0,1,0,,
1318,Jalyn Holmes,27,NYJ,DL,5,0,0,0,0,0,0,0,0,0,0,0,1.0,5,3,2,1,1,0,,
1319,Shedrick Jackson,24,CIN,WR,5,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
1320,Shemar Jean-Charles,25,SFO,CB,5,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,,
1321,Kelvin Joseph,24,2TM,CB,5,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,,
1321,Kelvin Joseph,24,MIA,CB,4,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,
1321,Kelvin Joseph,24,SEA,CB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
1322,Jordan Kunaszyk,27,CLE,LB,5,0,0,0,0,0,0,0,0,0,0,0,0.0,9,7,2,2,0,0,,
1323,Kana'i Mauga,23,LVR,LB,5,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,,
1324,Parry Nickerson,29,MIA,CB,5,0,0,0,0,0,0,0,0,0,0,0,0.0,5,5,0,0,0,0,,
1325,Efe Obada,31,WAS,DE,5,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
1326,Ty Okada,24,SEA,SS,5,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
1327,Kyle Phillips,26,NOR,DE,5,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,,
1328,Jeremy Reaves,27,WAS,S,5,0,0,0,0,0,0,0,0,0,0,0,0.0,6,4,2,0,0,0,,
1329,Giovanni Ricci,27,CAR,TE,5,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,
1330,Benny Sapp III,23,GNB,S,5,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
1331,Ben Stille,26,ARI,DL,5,0,0,0,0,0,0,0,0,0,0,0,1.0,8,6,2,0,1,0,,
1332,David Wells,28,TAM,TE,5,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
1333,Chris Wormley,30,CAR,DE,5,0,0,0,0,0,0,0,0,0,0,0,0.0,4,1,3,0,0,0,,
1334,Ty Zentner,25,TEN,P,5,0,0,0,0,0,0,0,1,1,-6,0,0.0,0,0,0,0,0,0,,
1335,Justin Evans,28,PHI,S,4,4,0,0,0,0,2,1,0,1,0,0,0.0,15,9,6,0,0,0,,
1336,Dallis Flowers,26,IND,CB,4,4,0,0,0,0,3,0,0,0,0,0,0.0,15,11,4,1,0,0,,
1337,Christian Gonzalez,21,NWE,CB,4,4,1,0,0,0,3,0,0,0,0,0,1.0,17,14,3,1,1,0,,
1338,Anthony Richardson,21,IND,QB,4,4,0,0,0,0,0,0,3,1,-9,0,0.0,0,0,0,0,0,0,,
1339,Tre'Davious White,28,BUF,CB,4,4,1,2,0,2,2,0,0,0,0,0,0.0,12,10,2,1,1,0,,
1340,Marcus Davenport,27,MIN,DL,4,3,0,0,0,0,0,0,0,0,0,0,2.0,7,3,4,2,4,0,,
1341,Mason Rudolph,28,PIT,QB,4,3,0,0,0,0,0,0,3,1,-6,0,0.0,0,0,0,0,0,0,,
1342,Matt Judon,31,NWE,LB,4,2,0,0,0,0,0,0,0,0,0,0,4.0,13,10,3,5,9,1,,
1343,Avonte Maddox,27,PHI,CB,4,2,0,0,0,0,2,1,0,0,0,0,0.0,12,8,4,1,0,0,,
1344,Malik Reed,27,LVR,DB,4,2,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,,
1345,Mario Goodrich,23,PHI,CB,4,1,0,0,0,0,0,0,0,0,0,0,0.0,5,3,2,0,0,0,,
1346,Chris Lammons,27,IND,CB,4,1,0,0,0,0,1,0,0,0,0,0,0.0,6,4,2,0,0,0,,
1347,Hunter Long,25,LAR,TE,4,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
1348,Isaiah McGuire,22,CLE,DE,4,1,0,0,0,0,0,0,0,0,0,0,1.0,6,5,1,2,2,0,,
1349,Anthony Barr,31,MIN,LB,4,0,0,0,0,0,0,0,0,1,0,0,0.0,1,1,0,0,0,0,,
1350,Robert Beal,24,SFO,DL,4,0,0,0,0,0,0,0,0,0,0,0,1.0,5,2,3,1,1,0,,
1351,Kris Boyd,27,ARI,CB,4,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
1352,Jason Cabinda,27,DET,FB,4,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,,
1353,Chance Campbell,24,TEN,LB,4,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,,
1354,Dan Chisena,26,ARI,WR,4,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,,
1355,Cory Durden,24,LAR,DT,4,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,,
1356,Innis Gaines,25,GNB,S,4,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,,
1357,Melvin Gordon,30,BAL,RB,4,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
1358,Jalen Graham,22,SFO,LB,4,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
1359,Thomas Incoom,24,DEN,OLB,4,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
1360,Joseph Jones,29,TEN,LB,4,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,,
1361,Christian Matthew,27,ARI,CB,4,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
1362,PJ Mustipher,24,NOR,DT,4,0,0,0,0,0,0,0,0,0,0,0,0.0,4,1,3,0,0,0,,
1363,Josh Norman,36,BUF,CB,4,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,,
1364,Brandon Pili,24,MIA,DT,4,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
1365,Derrek Pitts,25,TAM,CB,4,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,
1366,Josiah Scott,24,PHI,DB,4,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
1367,Tanzel Smart,29,NYJ,DL,4,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
1368,Charlie Thomas,23,CLE,LB,4,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,
1369,Eric Rowe,31,PIT,S,3,3,1,25,0,25,2,1,0,0,0,0,0.0,29,22,7,1,0,0,,
1370,Tim Boyle,29,NYJ,QB,3,2,0,0,0,0,0,0,2,0,-5,0,0.0,0,0,0,0,0,0,,
1371,Kaiir Elam,22,BUF,CB,3,2,0,0,0,0,0,0,0,0,0,0,0.0,14,10,4,0,0,0,,
1372,Cameron Erving,31,NOR,G,3,2,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,
1373,C.J. Gardner-Johnson,26,DET,DB,3,2,1,0,0,0,3,0,0,0,0,0,0.0,17,16,1,0,0,0,,
1374,Jaren Hall,25,MIN,QB,3,2,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,,
1375,Jarrett Stidham,27,DEN,QB,3,2,0,0,0,0,0,0,1,1,-1,0,0.0,0,0,0,0,0,0,,
1376,Eric Stokes,24,GNB,CB,3,2,0,0,0,0,0,0,0,0,0,0,0.0,6,5,1,1,0,0,,
1377,Myles Jack,28,PIT,LB,3,1,0,0,0,0,0,0,0,0,0,0,1.0,17,12,5,1,2,0,,
1378,David Ojabo,23,BAL,OLB,3,1,0,0,0,0,0,1,0,0,0,0,1.0,6,5,1,0,1,0,,
1379,Hassan Ridgeway,29,HOU,DT,3,1,0,0,0,0,0,0,0,0,0,0,0.0,6,1,5,0,0,0,,
1380,Tucker Addington,26,WAS,LS,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
1381,Stephen Anderson,30,LAC,TE,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
1382,Ross Blacklock,25,TEN,DT,3,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
1383,Tariq Carpenter,25,PIT,LB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
1384,Shyheim Carter,26,TEN,DB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,,
1385,Julius Chestnut,23,TEN,RB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
1386,Darrell Daniels,29,DET,TE,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
1387,Carl Davis,31,DAL,NT,3,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0,3,0,0,0,,
1388,Kalia Davis,25,SFO,DL,3,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0,1,1,0,,
1389,Malik Davis,25,DAL,RB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
1390,Daniel Ekuale,29,NWE,DL,3,0,0,0,0,0,0,1,0,0,0,0,0.0,3,2,1,0,0,0,,
1391,Brandon Facyson,29,LVR,CB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0,0,0,,
1392,Neil Farrell,25,KAN,DL,3,0,0,0,0,0,1,0,0,0,0,0,0.0,1,1,0,1,0,0,,
1393,Elijah Garcia,25,DEN,DL,3,0,0,0,0,0,0,1,0,0,0,0,1.0,4,1,3,0,1,0,,
1394,A.J. Green,25,CLE,CB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
1395,Parker Hesse,28,ATL,TE,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
1396,Christopher Hinton,23,LAC,DL,3,0,0,0,0,0,0,0,0,0,0,0,0.0,10,4,6,0,0,0,,
1397,Timmy Horne,26,ATL,DL,3,0,0,0,0,0,1,0,0,0,0,0,0.0,4,0,4,0,0,0,,
1398,Melvin Ingram,34,MIA,LB,3,0,0,0,0,0,0,0,0,0,0,0,1.5,7,6,1,1,2,0,,
1399,Malik Jefferson,27,DAL,LB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,1,0,0,,
1400,Sidney Jones,27,CIN,CB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
1401,Tyler Lancaster,29,DEN,NT,3,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,1,0,0,,
1402,Marcus Mariota,30,PHI,QB,3,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
1403,Brodric Martin,24,DET,DL,3,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,,
1404,Tanner McCalister,23,CLE,S,3,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
1405,Tristin McCollum,24,PHI,DB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,6,4,2,0,0,0,,
1406,Jeremy McNichols,28,SFO,RB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
1407,Caleb Murphy,24,TEN,OLB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
1408,Gervarrius Owens,24,NYG,S,3,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,1,0,0,0,,
1409,Mike Pennel,32,KAN,DT,3,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,1,0,0,,
1410,Curtis Robinson,25,SFO,LB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,,
1411,Darius Rush,23,PIT,CB,3,0,0,0,0,0,1,0,0,0,0,0,0.0,3,2,1,0,0,0,,
1412,Deadrin Senat,29,TAM,NT,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
1413,Kendall Sheffield,27,SFO,DB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,1,0,0,,
1414,Steven Sims,26,HOU,WR,3,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,
1415,Garret Wallow,24,TEN,LB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,6,5,1,0,0,0,,
1416,Benton Whitley,24,NYG,OLB,3,0,0,0,0,0,1,0,0,1,1,0,0.0,0,0,0,0,0,0,,
1417,Jaylin Williams,23,MIN,CB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
1418,Malik Willis,24,TEN,QB,3,0,0,0,0,0,0,0,1,0,-8,0,0.0,0,0,0,0,0,0,,
1419,Chase Winovich,28,MIA,DE,3,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
1420,JT Woods,23,LAC,S,3,0,0,0,0,0,0,0,0,0,0,0,0.0,5,5,0,0,0,0,,
1421,Oshane Ximines,27,NYG,LB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,4,1,3,0,2,0,,
1422,Troy Andersen,24,ATL,LB,2,2,0,0,0,0,0,0,0,0,0,0,0.5,19,7,12,1,1,0,,
1423,Trevon Diggs,25,DAL,CB,2,2,1,8,0,8,3,1,0,0,0,0,0.0,4,4,0,0,0,0,,
1424,Case Keenum,35,HOU,QB,2,2,0,0,0,0,0,0,1,0,-8,0,0.0,0,0,0,0,0,0,,
1425,Shaq Thompson,29,CAR,LB,2,2,0,0,0,0,0,0,0,0,0,0,0.0,8,6,2,0,0,0,,
1426,Tyson Alualu,36,DET,DL,2,1,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,,
1427,Sean Chandler,27,WAS,DB,2,1,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,
1428,James Houston,25,DET,LB,2,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,1,0,,
1429,Deon Jackson,24,IND,RB,2,1,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,,
1430,Marcus Jones,25,NWE,DB,2,1,0,0,0,0,0,0,1,1,0,0,0.0,5,4,1,0,0,0,,
1431,Brett Rypien,27,LAR,QB,2,1,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,,
1432,Ar'Darius Washington,24,BAL,S,2,1,0,0,0,0,2,0,0,0,0,0,1.0,11,6,5,1,2,0,,
1433,Carlos Watkins,30,ARI,DT,2,1,0,0,0,0,1,0,0,0,0,0,1.0,7,4,3,1,1,0,,
1434,Divaad Wilson,23,ARI,CB,2,1,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0,0,0,,
1435,Eric Banks,25,ARI,DE,2,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,
1436,Travis Bell,25,ATL,DT,2,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,
1437,Ethan Bonner,24,MIA,CB,2,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,1,0,0,0,,
1438,Austin Bryant,27,SFO,DL,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
1439,Matthew Butler,24,LVR,DT,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
1440,Tevaughn Campbell,30,JAX,CB,2,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
1441,Sean Clifford,25,GNB,QB,2,0,0,0,0,0,0,0,1,1,-1,0,0.0,0,0,0,0,0,0,,
1442,Kenyan Drake,29,BAL,RB,2,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
1443,Austin Faoliu,24,SEA,NT,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
1444,Joe Gaziano,27,ATL,DL,2,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
1445,Bruce Hector,29,NYJ,DL,2,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,1,0,0,,
1446,Bruce Irvin,36,DET,LB,2,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0,1,2,0,,
1447,Craig James,27,NYJ,CB,2,0,0,0,0,0,1,0,0,0,0,0,0.0,1,1,0,0,0,0,,
1448,Buddy Johnson,24,DAL,LB,2,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,,
1449,Sam Kamara,26,CLE,DE,2,0,0,0,0,0,0,0,0,0,0,0,0.0,7,4,3,1,0,0,,
1450,Kyu Blu Kelly,22,WAS,CB,2,0,0,0,0,0,0,0,0,0,0,0,0.0,5,5,0,1,0,0,,
1451,T.Y. McGill,31,SFO,DL,2,0,0,0,0,0,0,1,0,0,0,0,0.0,2,1,1,0,1,0,,
1452,Jordan Mims,24,NOR,RB,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
1453,Nick Muse,25,MIN,TE,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
1454,Trevor Nowaske,25,DET,LB,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,
1455,Nathan Peterman,29,CHI,QB,2,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,
1456,Nesta Jade Silvera,23,LVR,DT,2,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,
1457,Brandon Smith,22,PHI,LB,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,
1458,T.J. Smith,26,MIN,DL,2,0,0,0,0,0,0,0,0,0,0,0,0.0,4,1,3,0,0,0,,
